,Issuance_Date,Asset_Class,Deal_Name,Region,Ticker,Tranche,Currency,Size(M),WAL,WALX,Moodys,S&P,Fitch,DBRS,Kroll,MorningStar,C/E,LTV,TYPE,Bench,Guidance-L,Guidance-H,Spread,Coupon,Yield,Issue_Price,PricingSpeed,Market_Type
VOLT-2014-NPL2,2014-02-20,RMBS,VOLT-2014-NPL2,USOA,VOLT,A-1,USD,340.400,1.21,-,-,-,-,-,-,-,-,-,Fixed,Swaps,3.625,3.75%,-,3.63%,3.653%,-,-,NonPerforming
VOLT-2014-NPL2,2014-02-20,RMBS,VOLT-2014-NPL2,USOA,VOLT,A-2,USD,86.900,2.99,-,-,-,-,-,-,-,-,-,Fixed,Swaps,6.00,6.25%,-,4.75%,5.750%,-,-,NonPerforming
NRART-2014-T1,2014-03-13,RMBS,NRART-2014-T1,USOA,NRART,BT2,USD,18.400,2.99,-,-,-,-,-,-,-,-,-,Fixed,Swaps,-,-,180,-,-,-,-,ServAdv
NRART-2014-T1,2014-03-13,RMBS,NRART-2014-T1,USOA,NRART,A7,USD,464.400,0.99,-,-,-,-,-,-,-,-,-,Fixed,EDSF,-,-,100,-,-,-,-,ServAdv
NRART-2014-T1,2014-03-13,RMBS,NRART-2014-T1,USOA,NRART,A7,USD,459.500,2.99,-,-,-,-,-,-,-,-,-,Fixed,Swaps,-,-,155,-,-,-,-,ServAdv
NRART-2014-T1,2014-03-13,RMBS,NRART-2014-T1,USOA,NRART,BT1,USD,16.200,0.99,-,-,-,-,-,-,-,-,-,Fixed,EDSF,-,-,140,-,-,-,-,ServAdv
NRART-2014-T1,2014-03-13,RMBS,NRART-2014-T1,USOA,NRART,CT1,USD,7.500,0.99,-,-,-,-,-,-,-,-,-,Fixed,EDSF,-,-,150,-,-,-,-,ServAdv
NRART-2014-T1,2014-03-13,RMBS,NRART-2014-T1,USOA,NRART,CT2,USD,8.400,2.99,-,-,-,-,-,-,-,-,-,Fixed,Swaps,-,-,200,-,-,-,-,ServAdv
NRART-2014-T1,2014-03-13,RMBS,NRART-2014-T1,USOA,NRART,DT1,USD,7.000,0.99,-,-,-,-,-,-,-,-,-,Fixed,EDSF,-,-,200,-,-,-,-,ServAdv
NRART-2014-T1,2014-03-13,RMBS,NRART-2014-T1,USOA,NRART,DT2,USD,8.400,2.99,-,-,-,-,-,-,-,-,-,Fixed,Swaps,-,-,250,-,-,-,-,ServAdv
NRART-2014-T1,2014-03-13,RMBS,NRART-2014-T1,USOA,NRART,ET1,USD,2.600,0.99,-,-,-,-,-,-,-,-,-,Fixed,EDSF,-,-,340,-,-,-,-,ServAdv
NRART-2014-T1,2014-03-13,RMBS,NRART-2014-T1,USOA,NRART,ET2,USD,3.100,2.99,-,-,-,-,-,-,-,-,-,Fixed,Swaps,-,-,425,-,-,-,-,ServAdv
NRART-2014-T1,2014-03-13,RMBS,NRART-2014-T1,USOA,NRART,FT1,USD,2.300,0.99,-,-,-,-,-,-,-,-,-,Fixed,EDSF,-,-,475,-,-,-,-,ServAdv
NRART-2014-T1,2014-03-13,RMBS,NRART-2014-T1,USOA,NRART,FVF1,USD,3.900,0.99,-,-,-,-,-,-,-,-,-,Fixed,EDSF,-,-,475,-,-,-,-,ServAdv
NRART-2014-T1,2014-03-13,RMBS,NRART-2014-T1,USOA,NRART,GT1,USD,8.600,0.99,-,-,-,-,-,-,-,-,-,Fixed,YLD,-,-,-,-,6.000%,-,-,ServAdv
NRART-2014-T1,2014-03-13,RMBS,NRART-2014-T1,USOA,NRART,GT2,USD,11.600,2.99,-,-,-,-,-,-,-,-,-,Fixed,YLD,-,-,-,-,7.500%,-,-,ServAdv
NRART-2014-T1,2014-03-13,RMBS,NRART-2014-T1,USOA,NRART,VF1,USD,29.000,0.99,-,-,-,-,-,-,-,-,-,Fixed,YLD,-,-,-,-,6.500%,-,-,ServAdv
NRART-2014-T1,2014-03-13,RMBS,NRART-2014-T1,USOA,NRART,VF1,USD,8.600,0.99,-,-,-,-,-,-,-,-,-,Fixed,EDSF,-,-,340,-,-,-,-,ServAdv
NRART-2014-T1,2014-03-13,RMBS,NRART-2014-T1,USOA,NRART,FT2,USD,2.200,2.99,-,-,-,-,-,-,-,-,-,Fixed,YLD,-,-,-,-,6.339%,-,-,ServAdv
USROF-2014-1,2014-03-14,RMBS,USROF-2014-1,USOA,USROF,A,USD,265.000,1.82,-,-,-,-,-,-,-,-,-,Fixed,YLD,-,-,-,-,3.500%,-,-,NonPerforming
VOLT-2014-NPL3,2014-03-14,RMBS,VOLT-2014-NPL3,USOA,VOLT,A-1,USD,470.500,1.25,-,-,-,-,-,-,-,-,-,Fixed,YLD,-,-,-,-,3.272%,-,-,NonPerforming
VOLT-2014-NPL3,2014-03-14,RMBS,VOLT-2014-NPL3,USOA,VOLT,A-2,USD,120.200,3.16,-,-,-,-,-,-,-,-,-,Fixed,YLD,-,-,-,-,5.250%,-,-,NonPerforming
CAH-2014-1,2014-04-02,RMBS,CAH-2014-1,USOA,CAH,A2,USD,42.000,5.10,-,Aa2,-,-,-,AA+,-,-,-,Floating,1mL,-,-,135,1.60%,-,-,-,SFR
CAH-2014-1,2014-04-02,RMBS,CAH-2014-1,USOA,CAH,A1,USD,291.000,4.90,-,Aaa,-,-,-,AAA,-,-,-,Floating,1mL,-,-,120,1.40%,-,-,-,SFR
CAH-2014-1,2014-04-02,RMBS,CAH-2014-1,USOA,CAH,C,USD,56.000,5.10,-,A2,-,-,-,AA-,-,-,-,Floating,1mL,-,-,185,2.10%,-,-,-,SFR
CAH-2014-1,2014-04-02,RMBS,CAH-2014-1,USOA,CAH,D,USD,40.500,5.10,-,Baa2,-,-,-,A-,-,-,-,Floating,1mL,-,-,215,2.40%,-,-,-,SFR
CAH-2014-1,2014-04-02,RMBS,CAH-2014-1,USOA,CAH,E,USD,84.100,5.10,-,-,-,-,-,BBB-,-,-,-,Floating,1mL,-,-,280,3.05%,-,-,-,SFR
STACR-2014-DN2,2014-04-07,RMBS,STACR-2014-DN2,USOA,STACR,M-3,USD,391.000,9.47,-,-,-,NR,-,NR,-,-,-,Floating,1mL,-,-,360,1mL+360,3.752%,100.00000,-,CRT
STACR-2014-DN2,2014-04-07,RMBS,STACR-2014-DN2,USOA,STACR,M-2,USD,345.000,4.84,-,-,-,BBB-,-,BBB,-,-,-,Floating,1mL,-,-,165,1mL+165,1.802%,100.00000,-,CRT
STACR-2014-DN2,2014-04-07,RMBS,STACR-2014-DN2,USOA,STACR,M-1,USD,230.000,1.79,-,-,-,A,-,A,-,-,-,Floating,1mL,-,-,85,1mL+85,1.002%,100.00000,-,CRT
AH4R-2014-SFR1,2014-05-13,RMBS,AH4R-2014-SFR1,USOA,AH4R,C,USD,32.700,2.00,-,-,-,-,-,BB+,-,-,-,Floating,1mL,360a,360a,325,1mL+325,1mL+325,-,-,SFR
AH4R-2014-SFR1,2014-05-13,RMBS,AH4R-2014-SFR1,USOA,AH4R,B,USD,62.290,2.00,-,-,-,-,-,BBB,-,-,-,Floating,1mL,270a,270a,250,1mL+250,1mL+250,-,-,SFR
AH4R-2014-SFR1,2014-05-13,RMBS,AH4R-2014-SFR1,USOA,AH4R,A4,USD,38.700,2.00,-,Baa1,-,-,-,A-,-,-,-,Floating,1mL,225a,225a,210,1mL+210,1mL+210,-,-,SFR
AH4R-2014-SFR1,2014-05-13,RMBS,AH4R-2014-SFR1,USOA,AH4R,A3,USD,40.890,2.00,-,A2,-,-,-,A+,-,-,-,Floating,1mL,190a,190a,175,1mL+175,1mL+175,-,-,SFR
AH4R-2014-SFR1,2014-05-13,RMBS,AH4R-2014-SFR1,USOA,AH4R,A2,USD,37.730,2.00,-,Aa2,-,-,-,AA+,-,-,-,Floating,1mL,145,150,135,1mL+135,1mL+135,-,-,SFR
AH4R-2014-SFR1,2014-05-13,RMBS,AH4R-2014-SFR1,USOA,AH4R,A1,USD,270.400,2.00,-,Aaa,-,-,-,AAA,-,-,-,Floating,1mL,110,115,100,1mL+100,1mL+100,-,-,SFR
CAS-2014-C02,2014-05-20,RMBS,CAS-2014-C02,USOA,CAS,2M-1,USD,174.200,1.67,-,-,BB,BBB+,-,-,-,-,-,Floating,1mL,95,100,95,1mL+95,1mL+95,100.00000,-,CRT
CAS-2014-C02,2014-05-20,RMBS,CAS-2014-C02,USOA,CAS,2M-2,USD,225.820,7.09,-,-,-,-,-,-,-,-,-,Floating,1mL,275,285,260,1mL+160,1mL+160,100.00000,-,CRT
CAS-2014-C02,2014-05-20,RMBS,CAS-2014-C02,USOA,CAS,C,USD,555.580,1.97,-,-,BBB-,BBB-,-,-,-,-,-,Floating,1mL,95a,95a,95,1mL+95,1mL+95,100.00000,-,CRT
CAS-2014-C02,2014-05-20,RMBS,CAS-2014-C02,USOA,CAS,1M-2,USD,644.470,7.90,-,-,-,-,-,-,-,-,-,Floating,1mL,275a,275a,260,1mL+260,1mL+260,100.00000,-,CRT
IHSFR-2014-SFR1,2014-05-22,RMBS,IHSFR-2014-SFR1,USOA,IHSFR,B,USD,122.082,2.00,-,Aa2,-,-,-,AA+,-,-,-,Floating,1mL,135,150,150,1mL+150,1mL+150,-,-,SFR
IHSFR-2014-SFR1,2014-05-22,RMBS,IHSFR-2014-SFR1,USOA,IHSFR,A,USD,477.477,2.00,-,Aaa,-,-,-,AAA,-,-,-,Floating,1mL,100a,100a,100,1mL+100,1mL+100,-,-,SFR
IHSFR-2014-SFR1,2014-05-22,RMBS,IHSFR-2014-SFR1,USOA,IHSFR,D,USD,84.101,2.00,-,Baa2,-,-,-,BBB+,-,-,-,Floating,1mL,240,260,260,1mL+260,1mL+260,-,-,SFR
IHSFR-2014-SFR1,2014-05-22,RMBS,IHSFR-2014-SFR1,USOA,IHSFR,C,USD,108.518,2.00,-,A2,-,-,-,A+,-,-,-,Floating,1mL,190,210,210,1mL+210,1mL+210,-,-,SFR
IHSFR-2014-SFR1,2014-05-22,RMBS,IHSFR-2014-SFR1,USOA,IHSFR,F,USD,108.456,2.00,-,-,-,-,-,BB-,-,-,-,Floating,1mL,350,375,375,1mL+375,1mL+375,-,-,SFR
IHSFR-2014-SFR1,2014-05-22,RMBS,IHSFR-2014-SFR1,USOA,IHSFR,E,USD,93.104,2.00,-,-,-,-,-,BBB-,-,-,-,Floating,1mL,275,300,325,1mL+325,1mL+325,-,-,SFR
SNPL-2014-1,2014-05-23,RMBS,SNPL-2014-1,USOA,SNPL,A,USD,123.000,1.62,-,-,-,-,-,-,-,-,-,Fixed,EDSF,-,-,300,2.98%,3.000%,-,-,NonPerforming
RESI-2014-1,2014-06-02,RMBS,RESI-2014-1,APAC,RESI,A1,USD,200.000,2.90,-,-,AAA,-,-,-,AAA,-,-,Floating,3mL,-,-,70,1.65%,-,-,-,AUS
FOSSE-2014-1,2014-06-05,RMBS,FOSSE-2014-1,USOA,FOSSE,A2,USD,850.000,0.72,-,P-1,A-1+,F1+,-,-,-,-,-,Floating,1mL,-,-,12,1mL+12,1mL+12,-,-,UK
FOSSE-2014-1,2014-06-05,RMBS,FOSSE-2014-1,USOA,FOSSE,A3,USD,0.000,2.93,-,Aaa,AAA,AAA,-,-,-,-,-,Floating,3mL,-,-,-,-,-,-,-,UK
OHART-2014-NPL1,2014-06-09,RMBS,OHART-2014-NPL1,USOA,OHART,A1,USD,138.000,1.41,-,-,-,-,-,-,-,-,-,Fixed,YLD,-,-,-,2.88%,2.900%,-,-,NonPerforming
WIN-2014-1,2014-06-19,RMBS,WIN-2014-1,USOA,WIN,A4,USD,47.391,2.68,-,-,AAA,-,AAA,AAA,-,-,-,Fixed,Swaps,-,-,150,-,2.407%,-,-,PassThroughPrimeJumbo
WIN-2014-1,2014-06-19,RMBS,WIN-2014-1,USOA,WIN,A9,USD,15.653,10.91,-,-,AAA,-,AAA,AAA,-,-,-,Fixed,Swaps,-,-,140,-,4.181%,-,-,PassThroughPrimeJumbo
WIN-2014-1,2014-06-19,RMBS,WIN-2014-1,USOA,WIN,B,USD,16.839,4.73,-,-,AAA,-,AA(H),AA+,-,-,-,Fixed,-,-,-,-,-,-,-,-,PassThroughPrimeJumbo
WIN-2014-1,2014-06-19,RMBS,WIN-2014-1,USOA,WIN,A,USD,68.000,4.73,-,-,AAA,-,AAA,AAA,-,-,-,Fixed,-,-,-,-,-,-,-,-,PassThroughPrimeJumbo
CAH-2014-2,2014-06-19,RMBS,CAH-2014-2,USOA,CAH,A1,USD,291.180,2.05,-,Aaa,-,-,-,AAA,-,-,-,Floating,1mL,97,100,95,1mL+95,1mL+95,-,-,SFR
CAH-2014-2,2014-06-19,RMBS,CAH-2014-2,USOA,CAH,A2,USD,62.100,2.05,-,Aa2,-,-,-,AA+,-,-,-,Floating,1mL,135,145,135,1mL+135,1mL+135,-,-,SFR
CAH-2014-2,2014-06-19,RMBS,CAH-2014-2,USOA,CAH,A3,USD,50.900,2.05,-,A2,-,-,-,A,-,-,-,Floating,1mL,200,210,190,1mL+190,1mL+190,-,-,SFR
CAH-2014-2,2014-06-19,RMBS,CAH-2014-2,USOA,CAH,A4,USD,47.810,2.05,-,Baa2,-,-,-,BBB+,-,-,-,Floating,1mL,250,260,235,1mL+235,1mL+235,-,-,SFR
CAH-2014-2,2014-06-19,RMBS,CAH-2014-2,USOA,CAH,E,USD,85.010,2.05,-,-,-,-,-,BBB,-,-,-,Floating,1mL,310,320,320,1mL+320,1mL+320,-,-,SFR
CAH-2014-2,2014-06-19,RMBS,CAH-2014-2,USOA,CAH,F,USD,21.500,2.05,-,-,-,-,-,BB+,-,-,-,Floating,1mL,350,360,335,1mL+335,1mL+335,-,-,SFR
WIN-2014-1,2014-06-19,RMBS,WIN-2014-1,USOA,WIN,A2,USD,81.000,4.73,-,-,AAA,-,AAA,AAA,-,-,-,Fixed,-,-,-,-,-,-,-,-,PassThroughPrimeJumbo
VOLT-2014-NPL4,2014-06-23,RMBS,VOLT-2014-NPL4,USOA,VOLT,A-2,USD,176.200,3.00,-,-,-,-,-,-,-,-,-,Fixed,Swaps,-,-,-,4.00%,4.625%,-,-,NonPerforming
VOLT-2014-NPL4,2014-06-23,RMBS,VOLT-2014-NPL4,USOA,VOLT,A-1,USD,845.900,1.44,-,-,-,-,-,-,-,-,-,Fixed,Swaps,-,-,-,3.13%,3.250%,-,-,NonPerforming
SEMT-2014-2,2014-07-14,RMBS,SEMT-2014-2,USOA,SEMT,A9,USD,25.000,4.87,-,Aaa,-,AAA,-,AAA,-,-,-,Fixed,-,-,-,-,4.00%,3.064%,-,-,PassThroughPrimeJumbo
SEMT-2014-2,2014-07-14,RMBS,SEMT-2014-2,USOA,SEMT,B,USD,65.000,4.87,-,Aaa,-,AAA,-,AAA,-,-,-,Fixed,-,-,-,-,3.50%,3.156%,-,-,PassThroughPrimeJumbo
SEMT-2014-2,2014-07-14,RMBS,SEMT-2014-2,USOA,SEMT,A,USD,192.330,4.87,-,Aaa,-,AAA,-,AAA,-,-,-,Fixed,-,-,-,-,4.00%,3.064%,-,-,PassThroughPrimeJumbo
CAS-2014-C03,2014-07-17,RMBS,CAS-2014-C03,USOA,CAS,2M-2,USD,310.500,7.12,-,-,-,-,-,-,-,-,-,Floating,1mL,285,290,290,1mL+290,1mL,290,-,CRT
CAS-2014-C03,2014-07-17,RMBS,CAS-2014-C03,USOA,CAS,2M-1,USD,239.500,1.68,-,-,-,BBB,BBB(L),-,-,-,-,Floating,1mL,110,120,120,1mL+120,1mL,120,-,CRT
CAS-2014-C03,2014-07-17,RMBS,CAS-2014-C03,USOA,CAS,1M-2,USD,945.000,7.32,-,-,-,-,-,-,-,-,-,Floating,1mL,300,300,300,1mL+300,1mL,300,-,CRT
CAS-2014-C03,2014-07-17,RMBS,CAS-2014-C03,USOA,CAS,A6,USD,555.000,1.55,-,-,-,BBB-,BBB(H),-,-,-,-,Floating,1mL,110,120,120,1mL+120,1mL,120,-,CRT
SBY-2014-1,2014-07-30,RMBS,SBY-2014-1,USOA,SBY,D,USD,30.423,2.10,-,Baa3,-,-,BBB(H),BBB+,-,-,-,Floating,1mL,265,275,250,-,-,-,-,SFR
SBY-2014-1,2014-07-30,RMBS,SBY-2014-1,USOA,SBY,B,USD,37.681,2.10,-,Aa2,-,-,AA(H),AA+,-,-,-,Floating,1mL,150a,150a,145,-,-,-,-,SFR
SBY-2014-1,2014-07-30,RMBS,SBY-2014-1,USOA,SBY,A,USD,147.746,2.10,-,Aaa,-,-,AAA,AAA,-,-,-,Floating,1mL,100a,100a,100,-,-,-,-,SFR
SBY-2014-1,2014-07-30,RMBS,SBY-2014-1,USOA,SBY,E,USD,17.148,2.10,-,Ba2,-,-,BBB,BBB,-,-,-,Floating,1mL,325,335,325,-,-,-,-,SFR
SBY-2014-1,2014-07-30,RMBS,SBY-2014-1,USOA,SBY,C,USD,32.978,2.10,-,A2,-,-,A(H),A,-,-,-,Floating,1mL,200,210,205,-,-,-,-,SFR
SBY-2014-1,2014-07-30,RMBS,SBY-2014-1,USOA,SBY,F,USD,46.691,2.10,-,NR,-,-,BBB,BB+,-,-,-,Floating,1mL,375,385,355,-,-,-,-,SFR
IHSFR-2014-SFR2,2014-08-04,RMBS,IHSFR-2014-SFR2,USOA,IHSFR,F,USD,59.280,2.10,-,-,-,-,BB(H),BB,-,-,-,Floating,1mL,400a,400a,450,-,1mL+450,-,-,SFR
IHSFR-2014-SFR2,2014-08-04,RMBS,IHSFR-2014-SFR2,USOA,IHSFR,D,USD,58.610,2.10,-,Baa2,-,-,BBB(H),BBB+,-,-,-,Floating,1mL,275a,275a,275,1mL+275,1mL+275,-,-,SFR
IHSFR-2014-SFR2,2014-08-04,RMBS,IHSFR-2014-SFR2,USOA,IHSFR,C,USD,69.410,2.10,-,A2,-,-,A,A,-,-,-,Floating,1mL,210a,210a,220,1mL+220,1mL+220,-,-,SFR
IHSFR-2014-SFR2,2014-08-04,RMBS,IHSFR-2014-SFR2,USOA,IHSFR,B,USD,78.790,2.10,-,Aa2,-,-,AA,AA+,-,-,-,Floating,1mL,150a,150a,160,1mL+160,1mL+160,-,-,SFR
IHSFR-2014-SFR2,2014-08-04,RMBS,IHSFR-2014-SFR2,USOA,IHSFR,A2,USD,322.580,2.10,-,Aaa,-,-,AAA,AAA,-,-,-,Floating,1mL,100a,100a,110,1mL+110,1mL+110,-,-,SFR
IHSFR-2014-SFR2,2014-08-04,RMBS,IHSFR-2014-SFR2,USOA,IHSFR,E,USD,95.350,2.10,-,-,-,-,BBB,BBB-,-,-,-,Floating,1mL,350a,350a,400,-,1mL+400,-,-,SFR
STACR-2014-HQ1,2014-08-07,RMBS,STACR-2014-HQ1,USOA,STACR,M-3,USD,144.000,9.68,-,NR,-,NR,-,-,-,-,-,Floating,1mL,350,375,410,1mL+400,4.257%,100.00000,-,CRT
STACR-2014-HQ1,2014-08-07,RMBS,STACR-2014-HQ1,USOA,STACR,M-1,USD,192.000,2.36,-,A2,-,A-,-,-,-,-,-,Floating,1mL,135,150,165,1mL+165,1.807%,100.00000,-,CRT
STACR-2014-HQ1,2014-08-07,RMBS,STACR-2014-HQ1,USOA,STACR,M-2,USD,124.000,6.05,-,Baa2,-,BBB-,-,-,-,-,-,Floating,1mL,215,235,250,1mL+250,2.657%,100.00000,-,CRT
STACR-2014-DN3,2014-08-07,RMBS,STACR-2014-DN3,USOA,STACR,M-3,USD,320.000,8.97,-,NR,-,NR,-,-,-,-,-,Floating,1mL,350,375,400,1mL+400,4.157%,100.00000,-,CRT
STACR-2014-DN3,2014-08-07,RMBS,STACR-2014-DN3,USOA,STACR,M-2,USD,192.000,4.34,-,A3,-,BBB-,-,-,-,-,-,Floating,1mL,215,235,240,1mL+240,2.557%,100.00000,-,CRT
STACR-2014-DN3,2014-08-07,RMBS,STACR-2014-DN3,USOA,STACR,M-1,USD,160.000,1.78,-,A1,-,A-,-,-,-,-,-,Floating,1mL,135,150,135,1mL+135,1.507%,100.00000,-,CRT
ARP-2014-SFR1,2014-08-15,RMBS,ARP-2014-SFR1,USOA,ARP,A3,USD,26.348,2.10,-,A2,-,-,A(H),A-,-,-,-,Floating,1mL,220a,220a,235,1mL+235,1mL+250,-,-,SFR
ARP-2014-SFR1,2014-08-15,RMBS,ARP-2014-SFR1,USOA,ARP,A1,USD,184.892,2.10,-,Aaa,-,-,AAA,AAA,-,-,-,Floating,1mL,110a,110a,110,1mL+110,1mL+110,-,-,SFR
ARP-2014-SFR1,2014-08-15,RMBS,ARP-2014-SFR1,USOA,ARP,A2,USD,35.976,2.10,-,Aa2,-,-,AA(H),AA,-,-,-,Floating,1mL,160a,160a,175,1mL+175,1mL+205,-,-,SFR
ARP-2014-SFR1,2014-08-15,RMBS,ARP-2014-SFR1,USOA,ARP,A4,USD,30.963,2.10,-,Baa2,-,-,BBB(H),BBB+,-,-,-,Floating,1mL,275,300,300,1mL+300,1mL+300,-,-,SFR
ARP-2014-SFR1,2014-08-15,RMBS,ARP-2014-SFR1,USOA,ARP,B,USD,40.015,2.10,-,-,-,-,BBB,BBB-,-,-,-,Floating,1mL,400,425,392,1mL+392,1mL+425,-,-,SFR
ARP-2014-SFR1,2014-08-15,RMBS,ARP-2014-SFR1,USOA,ARP,C,USD,24.476,2.10,-,-,-,-,BBB(L),-,-,-,-,Floating,1mL,450,475,442,1mL+442,1mL+475,-,-,SFR
TCMLT-2014-NPL3,2014-09-09,RMBS,TCMLT-2014-NPL3,USOA,TCMLT,A1,USD,136.590,1.17,-,-,-,-,-,-,-,-,-,Fixed,-,-,-,-,3.13%,3.250%,-,-,NonPerforming
TCMLT-2014-NPL3,2014-09-09,RMBS,TCMLT-2014-NPL3,USOA,TCMLT,A2,USD,27.317,2.94,-,-,-,-,-,-,-,-,-,Fixed,-,-,-,-,4.00%,4.875%,-,-,NonPerforming
TCMLT-2014-NPL2,2014-09-09,RMBS,TCMLT-2014-NPL2,USOA,TCMLT,A,USD,147.302,1.04,-,-,-,-,-,-,-,-,-,Fixed,-,-,-,-,3.13%,3.250%,-,-,NonPerforming
TCMLT-2014-NPL2,2014-09-09,RMBS,TCMLT-2014-NPL2,USOA,TCMLT,A2,USD,28.327,2.74,-,-,-,-,-,-,-,-,-,Fixed,-,-,-,-,4.00%,4.875%,-,-,NonPerforming
AH4R-2014-SFR2,2014-09-10,RMBS,AH4R-2014-SFR2,USOA,AH4R,A,USD,313.970,9.30,-,Aaa,-,-,AAA,AAA,-,-,-,Fixed,Swaps,115,120,120,-,-,-,-,SFR
AH4R-2014-SFR2,2014-09-10,RMBS,AH4R-2014-SFR2,USOA,AH4R,E,USD,83.660,10.10,-,-,-,-,BBB,BBB-,-,-,-,Fixed,Swaps,375a,375a,360,-,-,-,-,SFR
AH4R-2014-SFR2,2014-09-10,RMBS,AH4R-2014-SFR2,USOA,AH4R,D,USD,33.760,10.10,-,Baa2,-,-,BBB(H),A,-,-,-,Fixed,Swaps,270a,270a,250,-,-,-,-,SFR
AH4R-2014-SFR2,2014-09-10,RMBS,AH4R-2014-SFR2,USOA,AH4R,C,USD,32.640,10.10,-,A2,-,-,A(H),AA-,-,-,-,Fixed,Swaps,220a,220a,205,-,-,-,-,SFR
AH4R-2014-SFR2,2014-09-10,RMBS,AH4R-2014-SFR2,USOA,AH4R,B,USD,23.630,10.10,-,Aa2,-,-,AA(H),AA+,-,-,-,Fixed,Swaps,170a,170a,163,-,-,-,-,SFR
STACR-2014-HQ2,2014-09-11,RMBS,STACR-2014-HQ2,USOA,STACR,M-3,USD,231.000,9.75,-,NR,-,NR,-,-,-,-,-,Floating,1mL,375a,375a,375,1mL+375,3.904%,100.00000,-,CRT
STACR-2014-HQ2,2014-09-11,RMBS,STACR-2014-HQ2,USOA,STACR,M-1,USD,280.000,2.07,-,A2,-,A-,-,-,-,-,-,Floating,1mL,145a,145a,145,1mL+145,1.604%,100.00000,-,CRT
STACR-2014-HQ2,2014-09-11,RMBS,STACR-2014-HQ2,USOA,STACR,M-2,USD,259.000,5.80,-,Baa2,-,BBB-,-,-,-,-,-,Floating,1mL,215,225,220,1mL+220,2.354%,100.00000,-,CRT
Gosforth-2014-1,2014-09-12,RMBS,Gosforth-2014-1,USOA,Gosforth,Z,USD,135.296,-,-,NR,-,NR,-,-,-,-,-,Fixed,-,-,-,-,-,-,-,-,UK
Gosforth-2014-1,2014-09-12,RMBS,Gosforth-2014-1,USOA,Gosforth,M,USD,90.306,-,-,Aa1,-,AA,-,-,-,-,-,Floating,3mL,-,-,100,3m£L+100,-,100.00000,-,UK
Gosforth-2014-1,2014-09-12,RMBS,Gosforth-2014-1,USOA,Gosforth,A2,USD,"1,055.730",-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,58,3m£L+58,-,100.00000,-,UK
Gosforth-2014-1,2014-09-12,RMBS,Gosforth-2014-1,USOA,Gosforth,A1,USD,974.520,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,37,3m£L+37,-,100.00000,-,UK
PROG-2014-SFR1,2014-09-18,RMBS,PROG-2014-SFR1,USOA,PROG,G,USD,23.670,2.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Retained,-,SFR
PROG-2014-SFR1,2014-09-18,RMBS,PROG-2014-SFR1,USOA,PROG,F,USD,38.530,2.00,-,-,-,-,BB,BB,-,-,-,Floating,1mL,450a,450a,485,1mL+470,1mL+485,-,-,SFR
PROG-2014-SFR1,2014-09-18,RMBS,PROG-2014-SFR1,USOA,PROG,E,USD,54.610,2.00,-,-,-,-,BBB,BBB-,-,-,-,Floating,1mL,400a,400a,415,1mL+415,1mL+415,-,-,SFR
PROG-2014-SFR1,2014-09-18,RMBS,PROG-2014-SFR1,USOA,PROG,A,USD,240.930,2.00,-,Aaa,-,-,AAA,AAA,-,-,-,Floating,1mL,110,115,110,1mL+110,1mL+110,-,-,SFR
PROG-2014-SFR1,2014-09-18,RMBS,PROG-2014-SFR1,USOA,PROG,B,USD,44.970,2.00,-,Aa2,-,-,AA(H),AA,-,-,-,Floating,1mL,185,200,190,1mL+190,1mL+190,-,-,SFR
PROG-2014-SFR1,2014-09-18,RMBS,PROG-2014-SFR1,USOA,PROG,C,USD,38.550,2.00,-,A2,-,-,A(H),A-,-,-,-,Floating,1mL,225,250,225,1mL+225,1mL+225,-,-,SFR
PROG-2014-SFR1,2014-09-18,RMBS,PROG-2014-SFR1,USOA,PROG,D,USD,32.120,2.00,-,Baa2,-,-,BBB(H),BBB+,-,-,-,Floating,1mL,275,300,275,1mL+275,1mL+275,-,-,SFR
JPMMT-2014-IVR3,2014-09-28,RMBS,JPMMT-2014-IVR3,USOA,JPMMT,A2B,USD,134.160,3.72,-,-,AAA,-,AAA,AAA,-,-,-,Fixed,Swaps,-,-,130,3.00%,-,-,-,PassThroughPrimeJumbo
JPMMT-2014-IVR3,2014-09-28,RMBS,JPMMT-2014-IVR3,USOA,JPMMT,A3,USD,26.840,3.53,-,-,AAA,-,AAA,-,-,-,-,Fixed,Swaps,-,-,145,3.24%,-,-,-,PassThroughPrimeJumbo
JPMMT-2014-IVR3,2014-09-28,RMBS,JPMMT-2014-IVR3,USOA,JPMMT,A1,USD,35.150,2.85,-,-,AAA,-,AAA,AAA,-,-,-,Fixed,Swaps,-,-,95,3.00%,-,-,-,PassThroughPrimeJumbo
JPMMT-2014-IVR3,2014-09-28,RMBS,JPMMT-2014-IVR3,USOA,JPMMT,A2A,USD,241.720,3.53,-,-,AAA,-,AAA,AAA,-,-,-,Fixed,Swaps,-,-,115,3.00%,-,-,-,PassThroughPrimeJumbo
NRZT-2014-2,2014-09-30,RMBS,NRZT-2014-2,USOA,NRZT,B3,USD,8.400,6.97,-,-,BBB,-,-,-,-,-,-,Fixed,-,-,-,295,-,4.934%,-,-,Performing
