,Issuance_Date,Asset_Class,Deal_Name,Region,Ticker,Tranche,Currency,Size(M),WAL,WALX,Moodys,S&P,Fitch,DBRS,Kroll,MorningStar,C/E,LTV,TYPE,Bench,Guidance-L,Guidance-H,Spread,Coupon,Yield,Issue_Price,Market_Type
OT-2017-OT,2017-05-12,CMBS,OT-2017-OT,USOA,OT,B,USD,35.990,9.96,-,-,-,AA-,-,AA-,-,31.80%,27.3%,Fixed,Swaps,-,-,111,3.70%,-,-,LLSASB
OT-2017-OT,2017-05-12,CMBS,OT-2017-OT,USOA,OT,D,USD,56.090,9.96,-,-,-,BBB-,-,BBB-,-,14.50%,34.2%,-,-,-,-,-,3.95%,-,-,LLSASB
OT-2017-OT,2017-05-12,CMBS,OT-2017-OT,USOA,OT,E,USD,104.500,9.96,-,-,-,BB-,-,BB-,-,-,40.0%,-,-,-,-,-,3.95%,-,-,LLSASB
OT-2017-OT,2017-05-12,CMBS,OT-2017-OT,USOA,OT,VRR-1,USD,24.000,9.96,-,-,-,NR,-,NR,-,-,40.0%,-,-,-,-,-,3.95%,-,-,LLSASB
OT-2017-OT,2017-05-12,CMBS,OT-2017-OT,USOA,OT,X-A,USD,230.600,9.96,-,-,-,AAA,-,AAA,-,-,-,-,-,-,-,-,0.38%,-,Int.,LLSASB
OT-2017-OT,2017-05-12,CMBS,OT-2017-OT,USOA,OT,X-B,USD,35.990,9.96,-,-,-,AA-,-,AAA,-,-,-,-,-,-,-,-,0.25%,-,Int.,LLSASB
OT-2017-OT,2017-05-12,CMBS,OT-2017-OT,USOA,OT,C,USD,28.820,9.96,-,-,-,A-,-,A-,-,24.50%,30.2%,Fixed,Swaps,-,-,140,3.95%,-,-,LLSASB
HPLY-2017-HIT,2017-05-12,CMBS,HPLY-2017-HIT,USOA,HPLY,A,USD,252.910,1.95,-,-,AAA,-,-,-,AAA,66.90%,21.6%,Floating,1mL,-,-,85,2.40%,-,-,LLSASB
FREMF-2017-KS08,2017-05-16,CMBS,FREMF-2017-KS08,USOA,FREMF,A-2,USD,167.651,9.83,-,-,-,-,-,-,-,-,-,Fixed,Swaps,73a,73a,70,3.29%,2.932%,102.99390,Agency
FREMF-2017-KS08,2017-05-16,CMBS,FREMF-2017-KS08,USOA,FREMF,A-FL,USD,481.928,9.67,-,-,-,-,-,-,-,-,-,Floating,1mL,38,39,39,1mL+39,-,100.00000,Agency
FREMF-2017-KS08,2017-05-16,CMBS,FREMF-2017-KS08,USOA,FREMF,A-1,USD,11.911,7.90,-,-,-,-,-,-,-,-,-,Fixed,Swaps,60a,60a,60,3.02%,2.725%,101.99730,Agency
PRKAV-2017-245P,2017-05-17,CMBS,PRKAV-2017-245P,USOA,PRKAV,C,USD,31.000,10.01,-,-,-,A-,-,A,-,37.40%,42.4%,Fixed,Swaps,-,-,135,3.66%,-,-,LLSASB
PRKAV-2017-245P,2017-05-17,CMBS,PRKAV-2017-245P,USOA,PRKAV,E,USD,90.000,10.01,-,-,-,BB,-,BBB-,-,2.00%,52.9%,Fixed,Swaps,-,-,245,3.66%,-,-,LLSASB
PRKAV-2017-245P,2017-05-17,CMBS,PRKAV-2017-245P,USOA,PRKAV,D,USD,50.000,10.01,-,-,-,BBB-,-,BBB,-,28.00%,48.9%,-,-,-,-,-,3.66%,-,-,LLSASB
PRKAV-2017-245P,2017-05-17,CMBS,PRKAV-2017-245P,USOA,PRKAV,B,USD,39.000,10.01,-,-,-,AA-,-,AA-,-,43.30%,38.5%,-,-,-,-,-,3.66%,-,-,LLSASB
PRKAV-2017-245P,2017-05-17,CMBS,PRKAV-2017-245P,USOA,PRKAV,A,USD,260.000,10.01,-,-,-,AAA,-,AAA,-,50.70%,33.4%,Fixed,Swaps,-,-,100,3.51%,-,-,LLSASB
PRKAV-2017-245P,2017-05-17,CMBS,PRKAV-2017-245P,USOA,PRKAV,HRR,USD,30.000,10.01,-,-,-,BB,-,BB+,-,-,54.3%,-,-,-,-,-,3.66%,-,-,LLSASB
PRKAV-2017-245P,2017-05-17,CMBS,PRKAV-2017-245P,USOA,PRKAV,X-B,USD,39.000,-,-,-,-,NR,-,AAA,-,-,-,-,-,-,-,-,0%,-,Int.,LLSASB
PRKAV-2017-245P,2017-05-17,CMBS,PRKAV-2017-245P,USOA,PRKAV,X-A,USD,260.000,-,-,-,-,AAA,-,AAA,-,-,-,-,-,-,-,-,0.15%,-,Int.,LLSASB
CLNS-2017-IKPR,2017-05-18,CMBS,CLNS-2017-IKPR,USOA,CLNS,E,USD,130.820,2.01,-,-,BB-,-,-,BB-,-,16.20%,56.0%,-,-,-,-,-,5.05%,-,-,LLSASB
CFCRE-2017-C8,2017-05-18,CMBS,CFCRE-2017-C8,USOA,CFCRE,A-1,USD,23.082,2.70,-,Aaa,-,AAA,-,AAA,-,30.00%,-,Fixed,Swaps,-,-,36,1.96%,1.943%,99.99975,Conduit
CFCRE-2017-C8,2017-05-18,CMBS,CFCRE-2017-C8,USOA,CFCRE,A-2,USD,44.540,4.82,-,Aaa,-,AAA,-,AAA,-,30.00%,-,Fixed,Swaps,-,-,50,2.98%,2.310%,102.99960,Conduit
CFCRE-2017-C8,2017-05-18,CMBS,CFCRE-2017-C8,USOA,CFCRE,A-SB,USD,34.425,7.06,-,Aaa,-,AAA,-,AAA,-,30.00%,-,Fixed,Swaps,-,-,91,3.37%,2.893%,102.99966,Conduit
CFCRE-2017-C8,2017-05-18,CMBS,CFCRE-2017-C8,USOA,CFCRE,A-3,USD,147.250,9.60,-,Aaa,-,AAA,-,AAA,-,30.00%,-,Fixed,Swaps,-,-,106,3.30%,3.189%,100.99948,Conduit
CFCRE-2017-C8,2017-05-18,CMBS,CFCRE-2017-C8,USOA,CFCRE,A-4,USD,179.402,9.83,-,Aaa,-,AAA,-,AAA,-,30.00%,-,Fixed,Swaps,-,-,108,3.57%,3.221%,102.99966,Conduit
CFCRE-2017-C8,2017-05-18,CMBS,CFCRE-2017-C8,USOA,CFCRE,A-M,USD,30.621,9.94,-,Aa2,-,AAA,-,AAA,-,25.00%,-,Fixed,Swaps,-,-,135,3.85%,3.496%,102.99967,Conduit
CFCRE-2017-C8,2017-05-18,CMBS,CFCRE-2017-C8,USOA,CFCRE,B,USD,36.745,9.94,-,NR,-,AA-,-,AAA,-,19.00%,-,Fixed,Swaps,-,-,170,4.20%,3.846%,102.99954,Conduit
CFCRE-2017-C8,2017-05-18,CMBS,CFCRE-2017-C8,USOA,CFCRE,C,USD,30.621,9.94,-,NR,-,A-,-,A,-,14.00%,-,Fixed,Swaps,-,-,250,-,4.646%,102.96121,Conduit
CFCRE-2017-C8,2017-05-18,CMBS,CFCRE-2017-C8,USOA,CFCRE,D,USD,36.745,9.94,-,NR,-,BBB-,-,BBB-,-,-,-,Fixed,Swaps,-,-,500,3%,7.146%,71.05579,Conduit
CFCRE-2017-C8,2017-05-18,CMBS,CFCRE-2017-C8,USOA,CFCRE,X-A,USD,428.699,8.35,-,Aaa,-,AAA,-,AAA,-,-,-,Fixed,Tsy,-,-,145,1.68%,3.590%,Int.,Conduit
CFCRE-2017-C8,2017-05-18,CMBS,CFCRE-2017-C8,USOA,CFCRE,X-B,USD,67.366,9.69,-,NR,-,AA-,-,AAA,-,-,-,Fixed,Tsy,-,-,125,0.96%,-,Int.,Conduit
CLNS-2017-IKPR,2017-05-18,CMBS,CLNS-2017-IKPR,USOA,CLNS,B,USD,84.460,2.01,-,-,AA-,-,-,AA-,-,54.80%,30.2%,Floating,1mL,-,-,100,2.55%,-,-,LLSASB
CLNS-2017-IKPR,2017-05-18,CMBS,CLNS-2017-IKPR,USOA,CLNS,C,USD,62.800,2.01,-,-,A-,-,-,A-,-,46.00%,36.0%,Floating,1mL,-,-,110,2.65%,-,-,LLSASB
CLNS-2017-IKPR,2017-05-18,CMBS,CLNS-2017-IKPR,USOA,CLNS,X-EXT,USD,469.490,-,-,-,BBB-,-,-,AAA,-,-,-,-,-,-,-,-,0.08%,-,Int.,LLSASB
CLNS-2017-IKPR,2017-05-18,CMBS,CLNS-2017-IKPR,USOA,CLNS,X-CP,USD,326.230,-,-,-,BBB-,-,-,AAA,-,-,-,-,-,-,-,-,0.25%,-,Int.,LLSASB
CLNS-2017-IKPR,2017-05-18,CMBS,CLNS-2017-IKPR,USOA,CLNS,VRR,USD,37.700,2.01,-,-,NR,-,-,NR,-,-,66.8%,-,-,-,-,-,-,-,-,LLSASB
CLNS-2017-IKPR,2017-05-18,CMBS,CLNS-2017-IKPR,USOA,CLNS,F,USD,116.000,2.01,-,-,B-,-,-,B-,-,-,66.8%,-,-,-,-,-,6.05%,-,-,LLSASB
CLNS-2017-IKPR,2017-05-18,CMBS,CLNS-2017-IKPR,USOA,CLNS,D,USD,83.030,2.01,-,-,BBB-,-,-,BBB-,-,34.50%,43.8%,-,-,-,-,-,3.60%,-,-,LLSASB
CLNS-2017-IKPR,2017-05-18,CMBS,CLNS-2017-IKPR,USOA,CLNS,A,USD,239.210,2.01,-,-,AAA,-,-,AAA,-,66.60%,22.3%,Floating,1mL,-,-,80,2.35%,-,-,LLSASB
GSMS-2017-GS6,2017-05-19,CMBS,GSMS-2017-GS6,USOA,GSMS,X-A,USD,738.620,-,-,Aa1,-,AAA,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Conduit
GSMS-2017-GS6,2017-05-19,CMBS,GSMS-2017-GS6,USOA,GSMS,X-B,USD,87.650,-,-,-,-,A-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Conduit
GSMS-2017-GS6,2017-05-19,CMBS,GSMS-2017-GS6,USOA,GSMS,B,USD,45.580,9.94,-,-,-,AA-,-,-,-,16.10%,-,Fixed,Swaps,-,-,135,-,-,-,Conduit
GSMS-2017-GS6,2017-05-19,CMBS,GSMS-2017-GS6,USOA,GSMS,A1,USD,15.430,3.00,-,Aaa,-,AAA,-,-,-,30.00%,-,Fixed,Swaps,-,-,28,-,-,-,Conduit
GSMS-2017-GS6,2017-05-19,CMBS,GSMS-2017-GS6,USOA,GSMS,A2,USD,250.000,9.57,-,Aaa,-,AAA,-,-,-,30.00%,-,Fixed,Swaps,-,-,90,-,-,-,Conduit
GSMS-2017-GS6,2017-05-19,CMBS,GSMS-2017-GS6,USOA,GSMS,A3,USD,359.650,9.83,-,Aaa,-,AAA,-,-,-,30.00%,-,Fixed,Swaps,-,-,92,-,-,-,Conduit
GSMS-2017-GS6,2017-05-19,CMBS,GSMS-2017-GS6,USOA,GSMS,A-AB,USD,29.300,7.18,-,Aaa,-,AAA,-,-,-,30.00%,-,Fixed,Swaps,-,-,75,-,-,-,Conduit
GSMS-2017-GS6,2017-05-19,CMBS,GSMS-2017-GS6,USOA,GSMS,A-S,USD,84.150,9.93,-,Aa2,-,AAA,-,-,-,21.00%,-,Fixed,Swaps,-,-,112,-,-,-,Conduit
GSMS-2017-GS6,2017-05-19,CMBS,GSMS-2017-GS6,USOA,GSMS,C,USD,42.070,9.94,-,-,-,A-,-,-,-,11.60%,-,Fixed,Swaps,-,-,180,-,-,-,Conduit
GSMS-2017-GS6,2017-05-19,CMBS,GSMS-2017-GS6,USOA,GSMS,D,USD,46.750,9.94,-,-,-,BBB-,-,-,-,6.60%,-,Fixed,Swaps,-,-,380,-,-,-,Conduit
GSMS-2017-GS6,2017-05-19,CMBS,GSMS-2017-GS6,USOA,GSMS,X-D,USD,46.750,-,-,-,-,BBB-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Conduit
GSMS-2017-GS6,2017-05-19,CMBS,GSMS-2017-GS6,USOA,GSMS,G,USD,33.890,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
GSMS-2017-GS6,2017-05-19,CMBS,GSMS-2017-GS6,USOA,GSMS,F,USD,10.520,-,-,-,-,B-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
GSMS-2017-GS6,2017-05-19,CMBS,GSMS-2017-GS6,USOA,GSMS,E,USD,17.530,-,-,-,-,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
FRESB-2017-SB31,2017-05-23,CMBS,FRESB-2017-SB31,USOA,FRESB,A10H,USD,13.420,7.27,-,-,-,-,-,-,-,-,-,-,-,-,-,97,-,-,-,Agency
FRESB-2017-SB31,2017-05-23,CMBS,FRESB-2017-SB31,USOA,FRESB,A5F,USD,7.940,4.08,-,-,-,-,-,-,-,-,-,-,-,-,-,29,-,-,-,Agency
FREMF-2017-KIR2,2017-05-23,CMBS,FREMF-2017-KIR2,USOA,FREMF,X,USD,384.007,8.69,-,-,-,-,-,-,-,-,-,Fixed,Tsy,-,-,0.50%,3.961%,Retained;,Int.,Agency
FRESB-2017-SB31,2017-05-23,CMBS,FRESB-2017-SB31,USOA,FRESB,A10F,USD,93.470,7.29,-,-,-,-,-,-,-,-,-,-,-,-,-,72,-,-,-,Agency
FRESB-2017-SB31,2017-05-23,CMBS,FRESB-2017-SB31,USOA,FRESB,A7F,USD,7.480,5.39,-,-,-,-,-,-,-,-,-,-,-,-,-,46,-,-,-,Agency
FRESB-2017-SB31,2017-05-23,CMBS,FRESB-2017-SB31,USOA,FRESB,A7H,USD,10.860,5.44,-,-,-,-,-,-,-,-,-,-,-,-,-,70,-,-,-,Agency
FRESB-2017-SB31,2017-05-23,CMBS,FRESB-2017-SB31,USOA,FRESB,A5H,USD,104.340,4.02,-,-,-,-,-,-,-,-,-,-,-,-,-,40,-,-,-,Agency
FREMF-2017-KIR2,2017-05-23,CMBS,FREMF-2017-KIR2,USOA,FREMF,A-1,USD,78.106,5.27,-,-,-,-,-,-,-,-,-,Fixed,Swaps,-,-,-,2.75%,2.310%,101.99960,Agency
FREMF-2017-KIR2,2017-05-23,CMBS,FREMF-2017-KIR2,USOA,FREMF,A-2,USD,267.500,9.82,-,-,-,-,-,-,-,-,-,Fixed,Swaps,-,-,-,3.17%,2.813%,102.99730,Agency
FRESB-2017-SB31,2017-05-23,CMBS,FRESB-2017-SB31,USOA,FRESB,X-1,USD,263.900,5.60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Agency
MSC-2017-H1,2017-05-24,CMBS,MSC-2017-H1,USOA,MSC,A1,USD,34.500,2.75,-,Aaa,-,AAA,AAA,-,-,30.00%,-,Fixed,Swaps,-,-,28,-,-,-,Conduit
MSC-2017-H1,2017-05-24,CMBS,MSC-2017-H1,USOA,MSC,B,USD,54.490,9.94,-,-,-,AA-,AA,-,-,18.60%,-,Fixed,Swaps,-,-,150,-,-,-,Conduit
MSC-2017-H1,2017-05-24,CMBS,MSC-2017-H1,USOA,MSC,A2,USD,88.000,4.85,-,Aaa,-,AAA,AAA,-,-,30.00%,-,Fixed,Swaps,-,-,53,-,-,-,Conduit
MSC-2017-H1,2017-05-24,CMBS,MSC-2017-H1,USOA,MSC,A3,USD,41.900,6.94,-,Aaa,-,AAA,AAA,-,-,30.00%,-,Fixed,Swaps,-,-,94,-,-,-,Conduit
MSC-2017-H1,2017-05-24,CMBS,MSC-2017-H1,USOA,MSC,A4,USD,245.000,9.56,-,Aaa,-,AAA,AAA,-,-,30.00%,-,Fixed,Swaps,-,-,94,-,-,-,Conduit
MSC-2017-H1,2017-05-24,CMBS,MSC-2017-H1,USOA,MSC,A5,USD,303.300,9.88,-,Aaa,-,AAA,AAA,-,-,30.00%,-,Fixed,Swaps,-,-,96,-,-,-,Conduit
MSC-2017-H1,2017-05-24,CMBS,MSC-2017-H1,USOA,MSC,A-S,USD,69.480,9.94,-,Aa2,-,AAA,AAA,-,-,23.60%,-,Fixed,Swaps,-,-,120,-,-,-,Conduit
MSC-2017-H1,2017-05-24,CMBS,MSC-2017-H1,USOA,MSC,A-SB,USD,50.200,6.97,-,Aaa,-,AAA,AAA,-,-,30.00%,-,Fixed,Swaps,-,-,77,-,-,-,Conduit
MSC-2017-H1,2017-05-24,CMBS,MSC-2017-H1,USOA,MSC,C,USD,51.770,9.94,-,-,-,A-,A,-,-,13.90%,-,Fixed,Swaps,-,-,195,-,-,-,Conduit
MSC-2017-H1,2017-05-24,CMBS,MSC-2017-H1,USOA,MSC,HRR,USD,17.710,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
MSC-2017-H1,2017-05-24,CMBS,MSC-2017-H1,USOA,MSC,D,USD,38.120,9.99,-,-,-,BBB-,A,-,-,10.40%,-,Fixed,Swaps,-,-,265,-,-,-,Conduit
MSC-2017-H1,2017-05-24,CMBS,MSC-2017-H1,USOA,MSC,ERR,USD,23.180,-,-,-,-,BBB-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
MSC-2017-H1,2017-05-24,CMBS,MSC-2017-H1,USOA,MSC,FRR,USD,24.520,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
MSC-2017-H1,2017-05-24,CMBS,MSC-2017-H1,USOA,MSC,GRR,USD,20.440,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
MSC-2017-H1,2017-05-24,CMBS,MSC-2017-H1,USOA,MSC,JRR,USD,27.250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
JPMCC-2017-JP6,2017-05-25,CMBS,JPMCC-2017-JP6,USOA,JPMCC,A3,USD,86.700,6.87,-,Aaa,-,AAA,-,-,-,30.00%,-,Fixed,Swaps,-,-,93,-,-,-,Conduit
JPMCC-2017-JP6,2017-05-25,CMBS,JPMCC-2017-JP6,USOA,JPMCC,A2,USD,124.000,4.79,-,Aaa,-,AAA,-,-,-,30.00%,-,Fixed,Swaps,-,-,52,-,-,-,Conduit
JPMCC-2017-JP6,2017-05-25,CMBS,JPMCC-2017-JP6,USOA,JPMCC,A5,USD,200.100,9.77,-,Aaa,-,AAA,-,-,-,30.00%,-,Fixed,Swaps,-,-,95,-,-,-,Conduit
JPMCC-2017-JP6,2017-05-25,CMBS,JPMCC-2017-JP6,USOA,JPMCC,A-S,USD,76.700,9.87,-,Aa3,-,AAA,-,-,-,20.30%,-,Fixed,Swaps,-,-,120,-,-,-,Conduit
JPMCC-2017-JP6,2017-05-25,CMBS,JPMCC-2017-JP6,USOA,JPMCC,A-SB,USD,33.600,7.30,-,Aaa,-,AAA,-,-,-,30.00%,-,Fixed,Swaps,-,-,78,-,-,-,Conduit
JPMCC-2017-JP6,2017-05-25,CMBS,JPMCC-2017-JP6,USOA,JPMCC,B,USD,34.400,9.91,-,-,-,AA-,-,-,-,15.90%,-,Fixed,Swaps,-,-,140,-,-,-,Conduit
JPMCC-2017-JP6,2017-05-25,CMBS,JPMCC-2017-JP6,USOA,JPMCC,A1,USD,26.200,2.66,-,Aaa,-,AAA,-,-,-,30.00%,-,Fixed,Swaps,-,-,29,-,-,-,Conduit
JPMCC-2017-JP6,2017-05-25,CMBS,JPMCC-2017-JP6,USOA,JPMCC,A4,USD,80.000,9.58,-,Aaa,-,AAA,-,-,-,30.00%,-,Fixed,Swaps,-,-,93,-,-,-,Conduit
JPMCC-2017-JP6,2017-05-25,CMBS,JPMCC-2017-JP6,USOA,JPMCC,ERR,USD,29.500,-,-,-,-,BBB-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
JPMCC-2017-JP6,2017-05-25,CMBS,JPMCC-2017-JP6,USOA,JPMCC,D,USD,9.800,10.00,-,-,-,BBB+,-,-,-,10.30%,-,Fixed,Swaps,-,-,255,-,-,-,Conduit
JPMCC-2017-JP6,2017-05-25,CMBS,JPMCC-2017-JP6,USOA,JPMCC,GRR,USD,7.900,-,-,-,-,B-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
JPMCC-2017-JP6,2017-05-25,CMBS,JPMCC-2017-JP6,USOA,JPMCC,NRRR,USD,26.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
JPMCC-2017-JP6,2017-05-25,CMBS,JPMCC-2017-JP6,USOA,JPMCC,C,USD,34.400,9.93,-,-,-,A-,-,-,-,11.50%,-,Fixed,Swaps,-,-,190,-,-,-,Conduit
JPMCC-2017-JP6,2017-05-25,CMBS,JPMCC-2017-JP6,USOA,JPMCC,FRR,USD,16.700,-,-,-,-,BB-,-,-,-,-,-,-,-,-,-,-,-,-,-,Conduit
UBSCM-2017-C1,2017-05-31,CMBS,UBSCM-2017-C1,USOA,UBSCM,C,USD,33.565,9.99,-,NR,-,A-,-,A,-,11.80%,-,Fixed,Swaps,-,-,195,4.44%,4.088%,102.99930,Conduit
UBSCM-2017-C1,2017-05-31,CMBS,UBSCM-2017-C1,USOA,UBSCM,D,USD,10.070,10.01,-,NR,-,BBB+,-,A-,-,10.70%,-,Fixed,Swaps,-,-,300,4.84%,5.139%,98.46671,Conduit
UBSCM-2017-C1,2017-05-31,CMBS,UBSCM-2017-C1,USOA,UBSCM,X-A,USD,671.289,8.50,-,Aaa,-,AAA,-,AAA,-,-,-,Fixed,Tsy,-,-,135,-,3.471%,Int.,Conduit
UBSCM-2017-C1,2017-05-31,CMBS,UBSCM-2017-C1,USOA,UBSCM,X-B,USD,175.015,9.65,-,NR,-,A-,-,AA,-,-,-,Fixed,Tsy,-,-,120,-,3.393%,Int.,Conduit
UBSCM-2017-C1,2017-05-31,CMBS,UBSCM-2017-C1,USOA,UBSCM,B,USD,45.551,9.93,-,A2,-,AA-,-,AA,-,15.20%,-,Fixed,Swaps,-,-,155,4.04%,3.685%,102.99643,Conduit
UBSCM-2017-C1,2017-05-31,CMBS,UBSCM-2017-C1,USOA,UBSCM,A-S,USD,95.899,9.93,-,Aa2,-,AAA,-,AAA,-,20.00%,-,Fixed,Swaps,-,-,124,3.72%,3.375%,102.99950,Conduit
UBSCM-2017-C1,2017-05-31,CMBS,UBSCM-2017-C1,USOA,UBSCM,A-4,USD,296.571,9.86,-,Aaa,-,AAA,-,AAA,-,30.00%,-,Fixed,Swaps,-,-,98,3.46%,3.112%,102.99382,Conduit
UBSCM-2017-C1,2017-05-31,CMBS,UBSCM-2017-C1,USOA,UBSCM,A-SB,USD,52.548,6.95,-,Aaa,-,AAA,-,AAA,-,30.00%,-,Fixed,Swaps,-,-,81,3.26%,2.776%,102.99875,Conduit
UBSCM-2017-C1,2017-05-31,CMBS,UBSCM-2017-C1,USOA,UBSCM,A-2,USD,46.665,4.78,-,Aaa,-,AAA,-,AAA,-,30.00%,-,Fixed,Swaps,-,-,50,2.98%,2.305%,102.99592,Conduit
UBSCM-2017-C1,2017-05-31,CMBS,UBSCM-2017-C1,USOA,UBSCM,A-1,USD,40.505,2.63,-,Aaa,-,AAA,-,AAA,-,30.00%,-,Fixed,Swaps,-,-,28,1.89%,1.866%,99.99766,Conduit
UBSCM-2017-C1,2017-05-31,CMBS,UBSCM-2017-C1,USOA,UBSCM,A-3,USD,235.000,9.66,-,Aaa,-,AAA,-,AAA,-,30.00%,-,Fixed,Swaps,-,-,96,3.20%,3.082%,100.99289,Conduit
CGDB-2017-BIO,2017-06-01,CMBS,CGDB-2017-BIO,USOA,CGDB,X-NCP,USD,99.310,-,-,-,BBB-,-,-,-,AAA,-,-,-,-,-,-,-,0.40%,-,Int.,LLSASB
CGDB-2017-BIO,2017-06-01,CMBS,CGDB-2017-BIO,USOA,CGDB,VRR,USD,16.500,1.92,-,-,NR,-,-,-,NR,-,49.9%,-,-,-,-,-,2.74%,-,-,LLSASB
CGDB-2017-BIO,2017-06-01,CMBS,CGDB-2017-BIO,USOA,CGDB,F,USD,13.340,1.92,-,-,B+,-,-,-,BB+,-,49.9%,Floating,1mL,-,-,325,4.48%,-,-,LLSASB
CGDB-2017-BIO,2017-06-01,CMBS,CGDB-2017-BIO,USOA,CGDB,E,USD,46.490,1.92,-,-,BB-,-,-,-,BBB-,4.30%,47.8%,Floating,1mL,-,-,250,3.73%,-,-,LLSASB
CGDB-2017-BIO,2017-06-01,CMBS,CGDB-2017-BIO,USOA,CGDB,D,USD,34.220,1.92,-,-,BBB-,-,-,-,A-,19.10%,40.4%,Floating,1mL,-,-,170,2.93%,-,-,LLSASB
CGDB-2017-BIO,2017-06-01,CMBS,CGDB-2017-BIO,USOA,CGDB,C,USD,27.900,1.92,-,-,A-,-,-,-,AA,30.00%,35.0%,Floating,1mL,-,-,110,2.33%,-,-,LLSASB
CGDB-2017-BIO,2017-06-01,CMBS,CGDB-2017-BIO,USOA,CGDB,B,USD,37.200,1.92,-,-,AA-,-,-,-,AA+,38.90%,30.5%,Floating,1mL,-,-,95,2.18%,-,-,LLSASB
CGDB-2017-BIO,2017-06-01,CMBS,CGDB-2017-BIO,USOA,CGDB,A,USD,154.360,1.92,-,-,AAA,-,-,-,AAA,50.80%,24.6%,Floating,1mL,-,-,75,1.98%,-,-,LLSASB
CGDB-2017-BIO,2017-06-01,CMBS,CGDB-2017-BIO,USOA,CGDB,X-CP,USD,69.520,-,-,-,BBB-,-,-,-,AAA,-,-,-,-,-,-,-,1.32%,-,Int.,LLSASB
DAFC-2017-AMO,2017-06-02,CMBS,DAFC-2017-AMO,USOA,DAFC,A,USD,48.500,9.96,-,-,AAA,-,-,-,-,35.80%,32.5%,Fixed,Swaps,-,-,120,3.64%,-,-,LLSASB
DAFC-2017-AMO,2017-06-02,CMBS,DAFC-2017-AMO,USOA,DAFC,B,USD,10.800,9.96,-,-,AA-,-,-,-,-,21.50%,39.8%,Fixed,Swaps,-,-,145,3.64%,-,-,LLSASB
DAFC-2017-AMO,2017-06-02,CMBS,DAFC-2017-AMO,USOA,DAFC,C,USD,62.600,9.96,-,-,A-,-,-,-,-,10.80%,45.2%,Fixed,Swaps,-,-,170,3.64%,-,-,LLSASB
DAFC-2017-AMO,2017-06-02,CMBS,DAFC-2017-AMO,USOA,DAFC,D,USD,43.100,9.96,-,-,BBB-,-,-,-,-,3.40%,48.9%,Fixed,Swaps,-,-,210,3.64%,-,-,LLSASB
DAFC-2017-AMO,2017-06-02,CMBS,DAFC-2017-AMO,USOA,DAFC,HRR,USD,20.000,9.96,-,-,BBB-,-,-,-,-,-,50.6%,-,-,-,-,-,3.64%,-,-,LLSASB
FRESB-2017-SB29,2017-06-04,CMBS,FRESB-2017-SB29,USOA,FRESB,X-1,USD,217.190,4.96,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Int.,Agency
FRESB-2017-SB29,2017-06-04,CMBS,FRESB-2017-SB29,USOA,FRESB,A7H,USD,12.430,5.52,-,-,-,-,-,-,-,-,-,-,-,-,-,72,-,-,-,Agency
FRESB-2017-SB29,2017-06-04,CMBS,FRESB-2017-SB29,USOA,FRESB,A7F,USD,20.620,5.57,-,-,-,-,-,-,-,-,-,-,-,-,-,45,-,-,-,Agency
FRESB-2017-SB29,2017-06-04,CMBS,FRESB-2017-SB29,USOA,FRESB,A5H,USD,63.990,4.13,-,-,-,-,-,-,-,-,-,-,-,-,-,43,-,-,-,Agency
FRESB-2017-SB29,2017-06-04,CMBS,FRESB-2017-SB29,USOA,FRESB,A10H,USD,11.150,7.45,-,-,-,-,-,-,-,-,-,-,-,-,-,95,-,-,-,Agency
FRESB-2017-SB29,2017-06-04,CMBS,FRESB-2017-SB29,USOA,FRESB,A10F,USD,83.320,7.32,-,-,-,-,-,-,-,-,-,-,-,-,-,69,-,-,-,Agency
FRESB-2017-SB29,2017-06-04,CMBS,FRESB-2017-SB29,USOA,FRESB,A5F,USD,3.970,4.07,-,-,-,-,-,-,-,-,-,-,-,-,-,30,-,-,-,Agency
FRESB-2017-SB32,2017-06-07,CMBS,FRESB-2017-SB32,USOA,FRESB,A-5H,USD,114.893,4.08,-,-,-,-,-,-,-,-,-,Fixed,Swaps,-,-,40,2.30%,2.147%,100.47860,Agency
